,nft_address,total_transactions,total_tokens,risky_transactions,risky_tokens,risky_transaction_ratio,risky_token_ratio
620,0x170135664c25324f65b5ce9DDDa8fe2c411E6CB4,28,22,0.0,0.0,0.0,0.0
621,0x1702BeA2755D076ADF737b785926b086eFF36F75,53,45,4.0,1.0,0.07547169811320754,0.022222222222222223
622,0x17148D0262e85f7103Bef5cDdAb0eCfAB7294D14,291,251,0.0,0.0,0.0,0.0
623,0x171b76D8CB082Cc52458856cbB3e5908e6a1fA19,26,11,12.0,5.0,0.46153846153846156,0.45454545454545453
624,0x1742Fb6151F7d1CF6B5734CE3fCCDa1104E7c084,10,5,5.0,2.0,0.5,0.4
625,0x1756788Da43D1DAFf96b4941b999Df0aF0f66DAd,50,34,20.0,10.0,0.4,0.29411764705882354
626,0x17571820e22C0f4773ec36147737720B0f047A60,6,6,0.0,0.0,0.0,0.0
627,0x1764DBc7234c8cFf363452959530F264922AaB2b,74,59,13.0,6.0,0.17567567567567569,0.1016949152542373
628,0x17668c2718d498dd95693D384e70Aea184C6325C,8,7,0.0,0.0,0.0,0.0
629,0x1766ed38c58324744Ea74c6161b8259e9Aa995A9,5,4,0.0,0.0,0.0,0.0
630,0x177312b692F92f1D2498637fcFC90B79b1FC7719,181,148,6.0,2.0,0.03314917127071823,0.013513513513513514
631,0x179c356A86067418a245a11D24F252e780F1939c,32,26,6.0,3.0,0.1875,0.11538461538461539
632,0x17EB3b4954D36d5C14eE9990B479d063286153F5,162,148,0.0,0.0,0.0,0.0
633,0x17a8CBBD824738f2F3e5bc329385A97B7F3BFa1f,6,5,0.0,0.0,0.0,0.0
634,0x17b074ffAAB3f74aB713bAbDc8370eA53d1aBC94,20,1,0.0,0.0,0.0,0.0
635,0x17b3B0125EB9a906f72438447cd194677053107F,13,12,0.0,0.0,0.0,0.0
636,0x17ce005C05A41CE96e490188E9444019C2E2BF2D,6,5,0.0,0.0,0.0,0.0
637,0x17e1954f972847dA89cacea30A602E695279011D,1,1,0.0,0.0,0.0,0.0
638,0x17f2d6CDcaC563843BF849f1af2AF06d7B98F094,1,1,0.0,0.0,0.0,0.0
639,0x1802641EC8c4295b4082f1af4080968c4E2EE666,92,75,2.0,1.0,0.021739130434782608,0.013333333333333334
640,0x1808CB10ad0DC7bB891eFbAD883da63ebF0e110C,15,13,0.0,0.0,0.0,0.0
641,0x1812305C791E6b96D9c2edbD975cfF48AA7706FF,2,2,0.0,0.0,0.0,0.0
642,0x181Aea6936B407514ebFC0754A37704eB8d98F91,15,15,0.0,0.0,0.0,0.0
643,0x181aad5DBb58264412C784b9acF57e1253A3d113,25,17,11.0,5.0,0.44,0.29411764705882354
644,0x1820A996cD0cEe1d3316d1E0E6EbC7B22796AF86,7,7,0.0,0.0,0.0,0.0
645,0x1850B6f14566dD86aa46c8E7dfA37ac621040dBE,33,33,0.0,0.0,0.0,0.0
646,0x185f74Df3e8C5F2a9FB7B3Ec5E90494B91B6CA4E,19,19,0.0,0.0,0.0,0.0
647,0x1866c6907E70eB176109363492B95e3617b4A195,2,2,0.0,0.0,0.0,0.0
648,0x18765Ee2AB5d2AB4adF27F4209cB25B89372D61d,150,148,0.0,0.0,0.0,0.0
649,0x1888c8514EbFcF2b851B6DaEb679966E6dd21206,5,5,0.0,0.0,0.0,0.0
650,0x188A7c473D94F5c5ed21Bc2E820CF51934b40388,7,6,2.0,1.0,0.2857142857142857,0.16666666666666666
651,0x1897D69cc0088D89C1e94889fBD2eFFfCEfEd778,3170,2236,85.0,38.0,0.026813880126182965,0.01699463327370304
652,0x18A4bDA6d435bb3e6F353127DBEE41Ea6C10eae0,10,10,0.0,0.0,0.0,0.0
653,0x18AD63858b9F7FdB7903D803fEa2A25fE760177C,23,23,0.0,0.0,0.0,0.0
654,0x18CEe15BA859EBA5c4C670f72e395aCf6250E27f,4,4,0.0,0.0,0.0,0.0
655,0x18Ce9CF7156584CDffad05003410C3633EFD1ad0,243,192,17.0,8.0,0.06995884773662552,0.041666666666666664
656,0x18Df6C571F6fE9283B87f910E41dc5c8b77b7da5,18232,8571,359.0,168.0,0.019690653795524354,0.01960098004900245
657,0x18E8E76aeB9E2d9FA2A2b88DD9CF3C8ED45c3660,53,52,0.0,0.0,0.0,0.0
658,0x18EBB429A3a93E26e731bd2Ae6b5902EB0A91F65,58,47,12.0,6.0,0.20689655172413793,0.1276595744680851
659,0x18F48EE93F8F3DD892f36D705F4A2CB44a54A887,5,5,0.0,0.0,0.0,0.0
660,0x18Fa7c0126D3eEac8CBF482cD3dd316ECb04BB41,25,25,0.0,0.0,0.0,0.0
661,0x18a808dD312736fc75EB967fC61990aF726F04e4,63,59,0.0,0.0,0.0,0.0
662,0x18b94f860Ca6C125D19E10c31B7E65C6bA681ec2,9,5,6.0,2.0,0.6666666666666666,0.4
663,0x18c1F7Ab052B518b9656754570678Adac90919F4,10,8,4.0,2.0,0.4,0.25
664,0x18c7766A10df15Df8c971f6e8c1D2bbA7c7A410b,12879,5936,290.0,131.0,0.022517276186039287,0.022068733153638814
665,0x18d1AE63b388a6581CdF8a9b7336F74bF2e75532,1,1,0.0,0.0,0.0,0.0
666,0x18d4db77f362557563051821952C9aE32a403ab8,4920,3964,31.0,11.0,0.006300813008130081,0.0027749747729566097
667,0x18d657832C75A9aC8bC5d15A129d5F23B04f8628,4,4,0.0,0.0,0.0,0.0
668,0x18dDD7FEdc4b1a5A414CDED8e5Be6C40408A95DC,3,3,0.0,0.0,0.0,0.0
669,0x18decfa8e493Ef11c42484470fAdc7340aBDD9d5,1,1,0.0,0.0,0.0,0.0
670,0x1906fd9c4AC440561F7197Da0A4BD2E88DF5fA70,6,6,0.0,0.0,0.0,0.0
671,0x190723C54AEF2a250f3CD77D8Ff75B57147c1F06,1,1,0.0,0.0,0.0,0.0
672,0x1913C66A0efe95CB3110363fc62f4A1EB28de3c2,17,16,0.0,0.0,0.0,0.0
673,0x1919f156157924389491002127049abD69a808b5,106,67,9.0,4.0,0.08490566037735849,0.05970149253731343
674,0x191A708B21A892c6cE2476849d6515fD177E0eB0,21,10,8.0,4.0,0.38095238095238093,0.4
675,0x191F256f2386C4E68a0d53A6443426e6eF0a4008,7,7,0.0,0.0,0.0,0.0
676,0x191dFb7E10f4C3a82b2c4F763D48744b6c7cf7EC,1,1,0.0,0.0,0.0,0.0
677,0x19324ecF39eebbaA7Bf3a217d88101436e7cB229,7,7,0.0,0.0,0.0,0.0
678,0x193DaA9EDB94E316C1Ae41DC7B4c01AB1ee18A0e,56,53,0.0,0.0,0.0,0.0
679,0x19519CAa3F0C1D5dAe3BC92E37A7945F9e947ccF,45,44,0.0,0.0,0.0,0.0
680,0x195BE8E3aAd8fC8780aBcD0A85Bc7fe248659004,4,4,0.0,0.0,0.0,0.0
681,0x1972DC8c4345a44F1Ec1fB698CAa12e7b1B47192,35,30,4.0,2.0,0.11428571428571428,0.06666666666666667
682,0x197FC873B3E498b7cA8faC410f466515ceeC600B,1808,1530,9.0,4.0,0.00497787610619469,0.00261437908496732
683,0x1981CC36b59cffdd24B01CC5d698daa75e367e04,462,432,0.0,0.0,0.0,0.0
684,0x1986F4C2e3Ad5Fe9778Da67B1B836Cf53B9e20CD,81,74,0.0,0.0,0.0,0.0
685,0x199a6B43C14193344542ec431b7CbD7A89a6f9de,1,1,0.0,0.0,0.0,0.0
686,0x19A42eBFCB0AB85Cf19618eB42ED2b680d65c6C8,57,40,12.0,6.0,0.21052631578947367,0.15
687,0x19Ac0800a872585E78227F5369fE4349fFda82E1,2,1,2.0,1.0,1.0,1.0
688,0x19BbB792667BC123f5D99C4f6077A06F79f6dBE4,1,1,0.0,0.0,0.0,0.0
689,0x19F5CF38c2FA40D0CEa22bdD63c4389F78B0cFc5,23,15,7.0,3.0,0.30434782608695654,0.2
690,0x19FD551aE0426D576698D399e104313Ef8D6a553,1,1,0.0,0.0,0.0,0.0
691,0x19a34807EfAC318637EE385F1fCB60F09F740c50,2,2,0.0,0.0,0.0,0.0
692,0x19bDAdf29ef616D6140E3D48993cc179d9f06992,4,4,0.0,0.0,0.0,0.0
693,0x19ca4E91B8c66B943ce26F37a7891669E49673Dd,2,2,0.0,0.0,0.0,0.0
694,0x19eb573549859f6d438A46C3Ad6b6B98F44d446f,2,1,0.0,0.0,0.0,0.0
695,0x1A257a5b37AC944DeF62b28cC5ec6c437178178c,13,11,0.0,0.0,0.0,0.0
696,0x1A417b4836B1000645dacefaF97DB3aAd27026de,1,1,0.0,0.0,0.0,0.0
697,0x1A4Ab0f1EbC1170989f25673aE9B433eCB36cEB2,31,26,4.0,2.0,0.12903225806451613,0.07692307692307693
698,0x1A55378Fc44cf67Cb698969582F8C54AA65BE41E,4,4,0.0,0.0,0.0,0.0
699,0x1A718915E725c6B764DA9e5032AcAAF696428939,1,1,0.0,0.0,0.0,0.0
700,0x1A8b41210172ce754D69517eb9Bd5fe6e8db7F2E,8,6,2.0,1.0,0.25,0.16666666666666666
701,0x1A92f7381B9F03921564a437210bB9396471050C,29539,8531,1230.0,523.0,0.0416398659399438,0.0613058258117454
702,0x1A9b1Bb73Ed02dB2dC3cd0D25ADB42ad4D06389f,2,2,0.0,0.0,0.0,0.0
703,0x1A9eFE6d9A7a977A938F03B1a549BDd9Cd316432,207,134,10.0,5.0,0.04830917874396135,0.03731343283582089
704,0x1ADaa23A3A5255bF9052c8A8F56354F3215b795B,7,6,0.0,0.0,0.0,0.0
705,0x1Ae62A38bFF72A2968b92389621959f4e3C0E456,3,1,2.0,1.0,0.6666666666666666,1.0
706,0x1Af182e2810E1D5bf6fAd8aDbDF51d2E7b586775,5,1,5.0,1.0,1.0,1.0
707,0x1B0AebafEB9452C7ABBDa0B920bB1a272182AaCB,11,11,0.0,0.0,0.0,0.0
708,0x1B670e9377F46267ACed18051e0Ea6b113Ae526e,1,1,0.0,0.0,0.0,0.0
709,0x1B77af48fDC36A5E5e1933e02a15b9f3d58E3156,1,1,0.0,0.0,0.0,0.0
710,0x1B829B926a14634d36625e60165c0770C09D02b2,8537,5445,113.0,49.0,0.013236499941431416,0.008999081726354453
711,0x1B8876b57299bEF76EDf1Bec3ce4328A32841643,1,1,0.0,0.0,0.0,0.0
712,0x1B8FBb35393BBbD82cAeb0087faE30d887E4B880,98,85,22.0,2.0,0.22448979591836735,0.023529411764705882
713,0x1BA4b447d0dF64DA64024e5Ec47dA94458C1e97f,5,5,0.0,0.0,0.0,0.0
714,0x1BF9DCc751763AF2c74BC2c7e873F93717f53628,2,2,0.0,0.0,0.0,0.0
715,0x1BFcf3E7532e2947Cac2FEc455a4229553183eBc,16,15,0.0,0.0,0.0,0.0
716,0x1C21C51D3B002d0820B03DF550556c72E13B4e23,1,1,0.0,0.0,0.0,0.0
717,0x1C39d4c8AD7Ce5206355D43e343F5136bA5cA50F,2,2,0.0,0.0,0.0,0.0
718,0x1C5Ed03149B1Fd5EFe12828A660C7B892c111bA4,672,633,0.0,0.0,0.0,0.0
719,0x1C5cBd172B05C0C07d9E8ad4B3B5C1d7a5fc691f,2,2,0.0,0.0,0.0,0.0
720,0x1C60841b70821dcA733c9B1a26dBe1a33338bD43,408,381,0.0,0.0,0.0,0.0
721,0x1C7f4a0B2Ce9017D0055671c8563E8c80EcCC6A5,3,3,0.0,0.0,0.0,0.0
722,0x1CA5694E2bAa4A4D1Fc95f3cb01d8A940b336908,9,9,0.0,0.0,0.0,0.0
723,0x1CB1A5e65610AEFF2551A50f76a87a7d3fB649C6,12629,5780,111.0,51.0,0.00878929448095653,0.008823529411764706
724,0x1CDF04Fc3CbDaC5781f0C7eDEEB97Ec72d413663,2,2,0.0,0.0,0.0,0.0
725,0x1Ca39c7F0F65B4Da24b094A9afac7aCf626B7f38,6153,3447,99.0,44.0,0.016089712335446125,0.012764722947490571
726,0x1Ce7a600Ed98Dd51e3d7580E4C707cFcF896eFac,10,9,0.0,0.0,0.0,0.0
727,0x1CeD6f767092C099FC1CAE22A2629772B0BA936a,1,1,0.0,0.0,0.0,0.0
728,0x1Cf33F4c6C4E6391F4D2B445aa3a36639b77dd68,42,42,0.0,0.0,0.0,0.0
729,0x1D20A51F088492A0f1C57f047A9e30c9aB5C07Ea,2529,2130,13.0,6.0,0.005140371688414393,0.0028169014084507044
730,0x1D2abd03eaEB28188ba7E3fae4ecD127Db531B7a,1,1,0.0,0.0,0.0,0.0
731,0x1D36Ee542Ac1E5a3706aDB9C1FD67740636B2f8c,1,1,0.0,0.0,0.0,0.0
732,0x1D3E8ad275f997798A9d2087bE4c581f0CE3E823,10,9,0.0,0.0,0.0,0.0
733,0x1D40A5145b5Eb1cd0d0B20dE5C8fb13E40585d01,40,23,9.0,4.0,0.225,0.17391304347826086
734,0x1D6fee32dca4e684E535354Ea2914510393B9902,29,28,1.0,0.0,0.034482758620689655,0.0
735,0x1D9c1a85c3466173dc92620546fF6e738ebEd88C,26,26,0.0,0.0,0.0,0.0
736,0x1DB61FC42a843baD4D91A2D788789ea4055B8613,3472,2280,154.0,70.0,0.04435483870967742,0.03070175438596491
737,0x1DFe172D1D8dD99fB486FC4580000202d9916DA0,1,1,0.0,0.0,0.0,0.0
738,0x1E02531D09Ae303918864Be985de0B3E508e71E0,1,1,0.0,0.0,0.0,0.0
739,0x1E079a578e218fF78caa0b64bc5B908C4c129328,8,8,0.0,0.0,0.0,0.0
740,0x1E18de8a026A1CAB515E105A26eA95Cf35300037,190,151,1.0,0.0,0.005263157894736842,0.0
741,0x1E1B3525388e8A63988F8455638AEe87f68EeaA7,50,48,0.0,0.0,0.0,0.0
742,0x1E34466953d71F8F0e94263F21AB1CccB51646Ca,23,17,2.0,1.0,0.08695652173913043,0.058823529411764705
743,0x1E4B508D4cB6FaDeECAFC36bdF8bd63eFa4D4a75,1,1,1.0,0.0,1.0,0.0
744,0x1E4e1208Ab4BA7740FE73D3728DF1f89bE6C649b,3623,2015,13.0,6.0,0.0035881865857024567,0.002977667493796526
745,0x1E6EB746EC5dbDe097223dD1bb3031310321e33B,19,18,0.0,0.0,0.0,0.0
746,0x1E6ebE5e7Aa3cd50D0D7838AC70C46102E84b5fa,3,2,0.0,0.0,0.0,0.0
747,0x1E72a33cC817279562B972A694D8Ff57504acf68,3,3,0.0,0.0,0.0,0.0
748,0x1E7e42Ff9a6c60aD5b7452FDc3a20c3A06FdE21a,28,28,0.0,0.0,0.0,0.0
749,0x1E858C1f7E8d510d814370d27d26482FbA547F3D,3,3,0.0,0.0,0.0,0.0
750,0x1EA43dC92069865E4e7D458A303FA88884D82F30,1,1,0.0,0.0,0.0,0.0
751,0x1EB4C9921C143e9926A2e592B828005A63529dA5,253,236,24.0,12.0,0.09486166007905138,0.05084745762711865
752,0x1ECA43C93D8e06FB91489818B4967014D748Da53,12,12,0.0,0.0,0.0,0.0
753,0x1ECE8144D93e2bBF12E0100ba6D8e99cD0C5131C,1,1,1.0,0.0,1.0,0.0
754,0x1Ea4A2b4F99aD9c7e1C48DD72aF747D3880D5a79,3,2,2.0,1.0,0.6666666666666666,0.5
755,0x1EaC31A0B93E81bd093d116f5D36a83Be08f381B,9,9,0.0,0.0,0.0,0.0
756,0x1Eb7382976077f92cf25c27CC3b900a274FD0012,4641,3566,54.0,25.0,0.011635423400129283,0.007010656197420078
757,0x1EdD2Ddfc9F81e55aB1Ec5431a77AF7d1681c725,415,343,5.0,2.0,0.012048192771084338,0.0058309037900874635
758,0x1Efe8A909a53EBcc5386ACE234161482Ad0C7b49,2,1,0.0,0.0,0.0,0.0
759,0x1F0f72e6Dc2EA6FDe3A32A1B3fD47A26a3293Dc9,4120,3403,6.0,2.0,0.0014563106796116505,0.0005877167205406994
760,0x1F1767E1bbFDf54e1443bD41FFabE41e0953aC6d,2,2,0.0,0.0,0.0,0.0
761,0x1F3e54262A3C3708Ef6c0232634ba8f4Df4d77F1,1,1,0.0,0.0,0.0,0.0
762,0x1F563CDd688ad47b75E474FDe74E87C643d129b7,23,12,0.0,0.0,0.0,0.0
763,0x1F86E192e75BFEdC227F148f67a88B38Ab14687c,5,2,2.0,1.0,0.4,0.5
764,0x1F915803250dEf6ae5fcf792ECBC964d90F895A9,39,37,0.0,0.0,0.0,0.0
765,0x1FCe7bf0547B9Cedb005D00fF0a3F58C11470512,17,16,0.0,0.0,0.0,0.0
766,0x1FDf8687518e0Db99339276b913E144F5F47aF1e,4,4,0.0,0.0,0.0,0.0
767,0x1FF3c15744C10aCdb9683C4e7ddE33900b3E4c87,7,7,0.0,0.0,0.0,0.0
768,0x1Fa27357E1838B054cee205Ef5D565A8D0731F5b,2,2,0.0,0.0,0.0,0.0
769,0x1Fa68A0b1f902C5A86b494Df5591DbaeDBb46588,11,10,0.0,0.0,0.0,0.0
770,0x1Fb15fAb4CE2106A8dABa995fb004644951770fE,12,12,0.0,0.0,0.0,0.0
771,0x1Fc4336D4B3aa163CA855D45555207fDdb70f719,32,18,10.0,3.0,0.3125,0.16666666666666666
772,0x1a36F665cb3053AA30ea96A7cE6Dcb3D10137430,86,59,2.0,1.0,0.023255813953488372,0.01694915254237288
773,0x1a804EcbdfC198d5FdCC6Fafc2b5B3394F9648fd,23,20,2.0,1.0,0.08695652173913043,0.05
774,0x1a92Bbda76E166ce9418154AB6db46C492c4fF68,9,8,1.0,0.0,0.1111111111111111,0.0
775,0x1a94fce7ef36Bc90959E206bA569a12AFBC91ca1,259,227,22.0,9.0,0.08494208494208494,0.039647577092511016
776,0x1aC33D9EC9f83B5d996385072dBFb67f53fD1b6A,45,45,0.0,0.0,0.0,0.0
777,0x1aD221bAc733d1190f2Eed6d80Ac99C6dEbf821a,4,4,0.0,0.0,0.0,0.0
778,0x1aDaaC3dAAAE37496f9762671281544f912ebF48,11,11,0.0,0.0,0.0,0.0
779,0x1aF518Ab9C883125f0d34B4F929C6c3cf3C91a41,3,3,0.0,0.0,0.0,0.0
780,0x1aF8e1d2d9459145e00De949ddBFD84d98D0a701,209,191,3.0,1.0,0.014354066985645933,0.005235602094240838
781,0x1ab6373e97D8b993FD5aDe3c5C92D25DCaEFc671,1,1,0.0,0.0,0.0,0.0
782,0x1af303959D9a9dD6a64737C782595A4671b0944f,16,10,0.0,0.0,0.0,0.0
783,0x1b02A2EDbF2f35fBF3d68287C4ea6e1D3D4A0a98,3,3,0.0,0.0,0.0,0.0
784,0x1b0338f498963d90744AB59A916344a3aF9f1feD,21,20,0.0,0.0,0.0,0.0
785,0x1b1cBF84F3833aA2dEc981AEF8c7bd2730F1223c,332,261,4.0,2.0,0.012048192771084338,0.007662835249042145
786,0x1b1eC521dFe6f6a45485086df4F20c1287CE80FA,3,3,0.0,0.0,0.0,0.0
787,0x1b21a5F01Df4710111b98F50B990f7ce143c3539,7,7,0.0,0.0,0.0,0.0
788,0x1b29e5438De83Ed6Bf50a0ff0218AA38Fc485629,2,2,0.0,0.0,0.0,0.0
789,0x1b3237BdFE285fA01b9a01c6D0f66B10805E6092,65,38,0.0,0.0,0.0,0.0
790,0x1b38B5a4D68689766BD5b519CC7c095A82593511,2,2,0.0,0.0,0.0,0.0
791,0x1b4BFe4EE9D5dB1149c31390ACBd1572823611cb,19,18,2.0,1.0,0.10526315789473684,0.05555555555555555
792,0x1b4Dc51d2712d175d538Aa03500593b0ccC07fCc,8,7,0.0,0.0,0.0,0.0
793,0x1b4bF8DAC12119519730AC8373693f03d72Ff9D4,3,3,0.0,0.0,0.0,0.0
794,0x1b8160788A8648C821732D8Dd1faE9AeF14a7D63,1,1,0.0,0.0,0.0,0.0
795,0x1bC0C6D164E9e7b3e8e357BAEBb24994cF84F85d,10,10,0.0,0.0,0.0,0.0
796,0x1bDE5de7611Cc07f1bf57AAf095B88aFE18D1B17,30,17,16.0,5.0,0.5333333333333333,0.29411764705882354
797,0x1bcc5799C2a76F641aE3D87223009FE866f83f9B,5,5,0.0,0.0,0.0,0.0
798,0x1c0be96bD7e3e409a6B3a7Ad4fe2Ae5004431B90,15,15,0.0,0.0,0.0,0.0
799,0x1c233A2676bd7EC4F83b78962712fb66350f7D26,15,8,0.0,0.0,0.0,0.0
800,0x1c258Bd871a8cf044cd0748802Cb547841890Ef7,1,1,0.0,0.0,0.0,0.0
801,0x1c2853A14Fc92f7eE9a1D4a61Ca893DbDfeDc9F2,1,1,0.0,0.0,0.0,0.0
802,0x1c347c8af4aD73411CeC7D05c2EA1a17B4597E76,6,5,0.0,0.0,0.0,0.0
803,0x1c375856924Db50b66f971A3fA8dfB35Fbd7f98f,6,6,0.0,0.0,0.0,0.0
804,0x1c3f0ab31C60a2490F4f2a7eF1B82c442F17612e,26,25,2.0,1.0,0.07692307692307693,0.04
805,0x1c7dF1A1384386Fc0Ac0762c5C30c49493fA8F3D,5,4,2.0,1.0,0.4,0.25
806,0x1c903a2F35Fb7c6dC1792dAeC11c033f8B222D5B,52,36,18.0,8.0,0.34615384615384615,0.2222222222222222
807,0x1cA9097661D23832a6C744deA7344949A0b986e2,4,3,0.0,0.0,0.0,0.0
808,0x1cBB182322Aee8ce9F4F1f98d7460173ee30Af1F,6327,4336,125.0,57.0,0.019756598703967124,0.013145756457564576
809,0x1cCa97E4592053c481Abb753C4C631ccdF8d341A,30,19,2.0,1.0,0.06666666666666667,0.05263157894736842
810,0x1cE019C09447a6A130f914EaEC0a47E4a176fE4d,2,1,1.0,0.0,0.5,0.0
811,0x1caF5811954F5b8D8B4FcF81bdE43524Bdcf532f,1,1,0.0,0.0,0.0,0.0
812,0x1cb7176C90426EC53246f5B86b041913B3Cc668e,271,190,14.0,6.0,0.05166051660516605,0.031578947368421054
813,0x1ce887B78CF319233C70D227900D33270e0c605D,323,275,2.0,1.0,0.006191950464396285,0.0036363636363636364
814,0x1ce90B3244a6b1b059B412167F2e98351f203485,1,1,0.0,0.0,0.0,0.0
815,0x1d13888404eFE5d6893Cb31CFCfbA80DFe142879,118,65,30.0,15.0,0.2542372881355932,0.23076923076923078
816,0x1d523B2DBDce523a16D3cc38C3e026C4bc09c20D,3,2,0.0,0.0,0.0,0.0
817,0x1d57A4C1D91F617E42D1B103895a673A60631abF,13,12,0.0,0.0,0.0,0.0
818,0x1d762D6620E8D3c8833a192bcb21a1096f99C814,1,1,0.0,0.0,0.0,0.0
819,0x1d81A6c7Ddc15b1553D49987c0286FaAe6734877,2035,1851,9.0,3.0,0.004422604422604423,0.0016207455429497568
820,0x1d8Cd1e693E92b1Ba1d3FD57E4c1237edB0893dE,12,12,0.0,0.0,0.0,0.0
821,0x1d8EE091C257ea1B186019F9b1F3cAA217F1758F,2,2,0.0,0.0,0.0,0.0
822,0x1d963688FE2209A98dB35C67A041524822Cf04ff,786,704,10.0,4.0,0.01272264631043257,0.005681818181818182
823,0x1da1D8Af678D70b97aA827627Bec102F4Abc189c,11,7,3.0,1.0,0.2727272727272727,0.14285714285714285
824,0x1de2C7895855367f18A25B0994ff5fC5416FA444,151,134,2.0,1.0,0.013245033112582781,0.007462686567164179
825,0x1de619E5aAA8B217958e70E688280876fd887e89,5,5,0.0,0.0,0.0,0.0
826,0x1dfA8f4461901de62ee30A5a57B66DE4386B6ABb,36,24,6.0,3.0,0.16666666666666666,0.125
827,0x1dfe7Ca09e99d10835Bf73044a23B73Fc20623DF,4927,4527,39.0,14.0,0.0079155672823219,0.0030925557764523966
828,0x1e1744fFd69296765f0447E88Ac38bE74a4eaD13,14,14,0.0,0.0,0.0,0.0
829,0x1e1d4E6262787c8A8783a37FeE698Bd42aA42bec,59,46,0.0,0.0,0.0,0.0
830,0x1e20e71821813c19AaC785bd782fa16E4EFBA471,28,20,8.0,4.0,0.2857142857142857,0.2
831,0x1e720Df8D78D5849187080BB9D8913403BF7D6d1,1,1,0.0,0.0,0.0,0.0
832,0x1e84C27314621B20eF5Bd04E9A6c6033be699726,1,1,0.0,0.0,0.0,0.0
833,0x1e9385eE28c5C7d33F3472f732Fb08CE3ceBce1F,352,337,0.0,0.0,0.0,0.0
834,0x1e9Cf8E4b6a5B8CFE08C7A588E27fFf262d1e7a4,2,2,0.0,0.0,0.0,0.0
835,0x1eFf5ed809C994eE2f500F076cEF22Ef3fd9c25D,227,103,8.0,3.0,0.03524229074889868,0.02912621359223301
836,0x1ec045DB25516e3A6373326C1AA77A91d02dE0F5,13,7,3.0,1.0,0.23076923076923078,0.14285714285714285
837,0x1f1a5a098Db9f731Cd4175B521E020aC13b5cCb2,3,3,0.0,0.0,0.0,0.0
838,0x1f30B647C62091bf4b4f35fE62FEeDB1635EaB32,1,1,0.0,0.0,0.0,0.0
839,0x1f37bd5F0BB94eB2373fe738ed22aAA177a349fD,9,6,4.0,2.0,0.4444444444444444,0.3333333333333333
840,0x1f67511B49C9E5Ba3A6C78225619337B08394B13,29,18,7.0,3.0,0.2413793103448276,0.16666666666666666
841,0x1f73e1ef90A0C54aB81b0dC14035A83137507822,2,2,0.0,0.0,0.0,0.0
842,0x1f77A8a8D60526940fB899461384d74e1EdfDCcF,1,1,0.0,0.0,0.0,0.0
843,0x1f871DE43359F13048c3CC0dc3CA9E5206AbF280,84,70,8.0,3.0,0.09523809523809523,0.04285714285714286
844,0x1f9695C836eC9d12391Ed46cf4fc50dA664F5Dc2,107,104,0.0,0.0,0.0,0.0
845,0x1fB9865181880F79ed47AADd32e9e1e6C2a51443,1,1,0.0,0.0,0.0,0.0
846,0x20051Ec5c65E5211a6B9bCcb316616E6b254Fb94,3,3,0.0,0.0,0.0,0.0
847,0x20172dab13e0cF9465382b32fE46CD51247cAd71,60,34,0.0,0.0,0.0,0.0
848,0x201D01668aBB7E296a017baa43747aC7b8cBf12E,27,25,0.0,0.0,0.0,0.0
849,0x201c3af8c471E5842428B74d1e7C0249addA2a92,7,7,0.0,0.0,0.0,0.0
850,0x20210815Fed2e691688d355031Fe5B4Fc7C241d4,260,190,76.0,21.0,0.2923076923076923,0.11052631578947368
851,0x2032f3764F35702b8559B5531832e4A8B2410fa1,137,132,1.0,0.0,0.0072992700729927005,0.0
852,0x2047CE2A231072824c870909E60a6e91A3b52F18,2,1,0.0,0.0,0.0,0.0
853,0x2056E4f5eF2490e313A1b021Ff4D22D4e6CeEc3c,4,3,0.0,0.0,0.0,0.0
854,0x2058eAc19627D29aDDf8bFC52144cDc1d9756F03,5,5,0.0,0.0,0.0,0.0
855,0x205C2901AF5B76c1a619d3C252a49368Ad6055CB,17,17,0.0,0.0,0.0,0.0
856,0x2069f1F6a0202C095a2b6Ec4e15bF010e83b74ff,27,23,0.0,0.0,0.0,0.0
857,0x206A11D1f62fff48D979050E085Ab135D61d48c3,3,3,0.0,0.0,0.0,0.0
858,0x206a84254A9D62727ccC048229db32D088539526,10,10,0.0,0.0,0.0,0.0
859,0x20891aDC14BD131da200232Eb4d191Cc817AF955,2,1,0.0,0.0,0.0,0.0
860,0x209205C815BD72AE5aac8a2217e87781AB9Ac8aE,21,13,11.0,5.0,0.5238095238095238,0.38461538461538464
861,0x2094297abd810A17C563a8450139257d9abc4AeA,2,2,0.0,0.0,0.0,0.0
862,0x209F99246aB600dF9183A75ab3aeEDdb33F09EaA,3,3,0.0,0.0,0.0,0.0
863,0x20Ab7749AF10579160232E40eBb079d30Ff01581,9,8,0.0,0.0,0.0,0.0
864,0x20C34eB95ebec100AC7c7aD934435F2002fE2703,34,27,2.0,1.0,0.058823529411764705,0.037037037037037035
865,0x20C70BDFCc398C1f06bA81730c8B52ACE3af7cc3,794,440,14.0,6.0,0.017632241813602016,0.013636363636363636
866,0x20C9a5aDf56f530eA60f2609851d8848886993A2,129,92,39.0,17.0,0.3023255813953488,0.18478260869565216
867,0x20D6c50288055aB501c90331F4a39b0e06F84bF8,10,9,2.0,1.0,0.2,0.1111111111111111
868,0x20Dfb9803773F27D87C2C509091E565754431A0d,2,2,0.0,0.0,0.0,0.0
